"元ファイル名","コントロールカラム","商品管理番号","商品名","価格","商品URL","商品CPC","キーワード","キーワードCPC","目安CPC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/15/886101_new900c.jpg","886101","谷間ブラ","─","─","18","21","22","21","22","23","24","25","26","24","24","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/15/886101_new900c.jpg","886101","ブラジャー 前ホック","─","─","37","40","39","40","42","39","42","41","42","35","36","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/15/886101_new900c.jpg","886101","谷間ブラジャー","─","─","14","16","16","16","16","21","24","21","22","20","19","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル ヒップアップ","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","骨盤ガードル ハイウエスト","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル ロング","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル お腹","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル 補正","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードルショーツ","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/imgrc0082283525.jpg","903205","ガードル 人気","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/5366287_900_2021aw1.jpg","5366287","フロントホック ブラジャー","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/5366287_900_2021aw1.jpg","5366287","セクシー","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/5366287_900_2021aw1.jpg","5366287","フロントホックブラ","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/5366287_900_2021aw1.jpg","5366287","フロントホック","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ナイトブラ","─","─","22","21","41","44","39","36","31","32","26","31","30","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ナイトブラ 育乳","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ナイトブラ セット","─","─","6","8","13","16","15","14","14","14","14","15","14","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ナイトブラ 2枚セット","─","─","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ノンワイヤーブラ セット","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","福袋 ナイトブラ","─","─","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","福袋 下着","─","─","17","26","27","32","33","29","26","29","28","26","25","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8256set_900_2021aw.jpg","8256set","ナイトブラ かわいい","─","─","11","12","15","17","16","16","15","15","15","13","13","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ナイトブラ 授乳","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ナイトブラ 育乳","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ナイトブラ セット","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ナイトブラ 2枚セット","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ナイトブラ 福袋","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/17/8811seta_900_2021aw.jpg","8811seta","ブラ 福袋","─","─","─","─","─","─","─","─","─","─","─","─","─","─","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/16/imgrc0081684313.jpg","90360a","小さく見せる ブラ","─","─","8","8","6","6","6","6","8","9","12","13","11","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/16/imgrc0081684313.jpg","90360a","胸を小さく見せるブラ","─","─","17","14","13","14","14","13","17","18","19","24","20","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/16/imgrc0081684313.jpg","90360a","さらし ブラ","─","─","9","6","6","8","7","6","6","13","13","11","11","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/16/imgrc0081684313.jpg","90360a","胸を小さく見せる 補正下着","─","─","15","14","11","15","15","15","17","16","16","17","17","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_オーガニックランキングレポート.csv","https://tshop.r10s.jp/tu-hacci/cabinet/2/16/imgrc0081684313.jpg","90360a","胸が小さく見えるブラ","─","─","7","7","6","7","7","6","7","9","9","10","10","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
